114;AXON;GSPC;27.05.2016;CurrentReport;0;2;-14;120
115;AXON;GSPC;04.05.2016;CurrentReport;0;2;-14;120
116;AXON;GSPC;29.02.2016;CurrentReport;0;2;-14;120
117;AXON;GSPC;22.01.2016;CurrentReport;0;2;-14;120
118;AXON;GSPC;04.12.2017;CurrentReport;0;2;-14;120
119;AXON;GSPC;13.11.2017;CurrentReport;0;2;-14;120
120;AXON;GSPC;07.11.2017;CurrentReport;0;2;-14;120
121;AXON;GSPC;25.10.2017;CurrentReport;0;2;-14;120
122;AXON;GSPC;19.10.2017;CurrentReport;0;2;-14;120
123;AXON;GSPC;08.08.2017;CurrentReport;0;2;-14;120
124;AXON;GSPC;25.07.2017;CurrentReport;0;2;-14;120
125;AXON;GSPC;26.05.2017;CurrentReport;0;2;-14;120
126;AXON;GSPC;09.05.2017;CurrentReport;0;2;-14;120
127;AXON;GSPC;05.04.2017;CurrentReport;0;2;-14;120
128;AXON;GSPC;23.03.2017;CurrentReport;0;2;-14;120
129;AXON;GSPC;01.03.2017;CurrentReport;0;2;-14;120
130;AXON;GSPC;28.02.2017;CurrentReport;0;2;-14;120
131;AXON;GSPC;09.02.2017;CurrentReport;0;2;-14;120
132;AXON;GSPC;21.12.2018;CurrentReport;0;2;-14;120
133;AXON;GSPC;19.12.2018;CurrentReport;0;2;-14;120
134;AXON;GSPC;17.12.2018;CurrentReport;0;2;-14;120
135;AXON;GSPC;06.11.2018;CurrentReport;0;2;-14;120
136;AXON;GSPC;09.10.2018;CurrentReport;0;2;-14;120
137;AXON;GSPC;19.09.2018;CurrentReport;0;2;-14;120
138;AXON;GSPC;22.08.2018;CurrentReport;0;2;-14;120
139;AXON;GSPC;07.08.2018;CurrentReport;0;2;-14;120
140;AXON;GSPC;21.06.2018;CurrentReport;0;2;-14;120
141;AXON;GSPC;24.05.2018;CurrentReport;0;2;-14;120
142;AXON;GSPC;18.05.2018;CurrentReport;0;2;-14;120
143;AXON;GSPC;08.05.2018;CurrentReport;0;2;-14;120
144;AXON;GSPC;06.04.2018;CurrentReport;0;2;-14;120
145;AXON;GSPC;27.02.2018;CurrentReport;0;2;-14;120
146;AXON;GSPC;27.02.2018;CurrentReport;0;2;-14;120
147;AXON;GSPC;07.11.2019;CurrentReport;0;2;-14;120
148;AXON;GSPC;29.10.2019;CurrentReport;0;2;-14;120
149;AXON;GSPC;15.10.2019;CurrentReport;0;2;-14;120
150;AXON;GSPC;28.08.2019;CurrentReport;0;2;-14;120
151;AXON;GSPC;08.08.2019;CurrentReport;0;2;-14;120
152;AXON;GSPC;14.06.2019;CurrentReport;0;2;-14;120
153;AXON;GSPC;04.06.2019;CurrentReport;0;2;-14;120
154;AXON;GSPC;09.05.2019;CurrentReport;0;2;-14;120
155;AXON;GSPC;26.02.2019;CurrentReport;0;2;-14;120
156;AXON;GSPC;19.02.2019;CurrentReport;0;2;-14;120
157;AXON;GSPC;07.01.2019;CurrentReport;0;2;-14;120
158;AXON;GSPC;05.11.2020;CurrentReport;0;2;-14;120
159;AXON;GSPC;11.09.2020;CurrentReport;0;2;-14;120
160;AXON;GSPC;06.08.2020;CurrentReport;0;2;-14;120
161;AXON;GSPC;18.06.2020;CurrentReport;0;2;-14;120
162;AXON;GSPC;12.06.2020;CurrentReport;0;2;-14;120
163;AXON;GSPC;03.06.2020;CurrentReport;0;2;-14;120
164;AXON;GSPC;07.05.2020;CurrentReport;0;2;-14;120
165;AXON;GSPC;27.02.2020;CurrentReport;0;2;-14;120
166;AXON;GSPC;16.01.2020;CurrentReport;0;2;-14;120
167;AXON;GSPC;03.01.2020;CurrentReport;0;2;-14;120
